subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_03006,Mohammed Al Qassimi,Abu Dhabi,Zone 1,Prepaid,Premium,296.54,2024-09-11,Churned
SUB_03007,Noor Al Kindi,Abu Dhabi,Zone 1,Prepaid,Premium,332.49,2025-06-12,Active
SUB_03008,Mohammed Al Falasi,Abu Dhabi,Zone 2,Prepaid,Standard,192.69,2025-03-18,Active
SUB_03009,Mohammed Al Mansouri,Sharjah,Zone 3,Prepaid,Premium,341.02,2024-12-11,Active
SUB_03010,Fatima Al Qassimi,Dubai,Zone 6,Postpaid,Standard,133.82,2024-06-12,Active
SUB_03011,Hana Al Mansouri,Abu Dhabi,Zone 8,Prepaid,Premium,260.08,2025-06-06,Active
SUB_03012,Hassan Al Falasi,Sharjah,Zone 7,Prepaid,Standard,169.46,2024-01-25,Churned
SUB_03013,Fatima Al Maktoum,Sharjah,Zone 8,Prepaid,Basic,57.95,2024-11-14,Active
SUB_03014,Aisha Al Maktoum,Sharjah,Zone 1,Postpaid,Premium,296.71,2024-01-15,Active
SUB_03015,Ahmed Al Mansouri,Sharjah,Zone 4,Prepaid,Basic,73.93,2025-06-26,Active
SUB_03016,Aisha Al Maktoum,Fujairah,Zone 3,Postpaid,Standard,195.44,2025-03-21,Active
SUB_03017,Hassan Al Qassimi,Ajman,Zone 6,Prepaid,Standard,138.75,2023-10-29,Churned
SUB_03018,Omar Al Mansouri,Ajman,Zone 5,Prepaid,Standard,149.22,2023-09-23,Active
SUB_03019,Omar Al Kindi,Dubai,Zone 2,Postpaid,Standard,104.01,2023-12-14,Suspended
SUB_03020,Ahmed Al Maktoum,Dubai,Zone 4,Prepaid,Basic,79.14,2025-08-01,Active
SUB_03021,Hana Al Mansouri,Abu Dhabi,Zone 6,Postpaid,Basic,75.46,2025-02-21,Active
SUB_03022,Omar Al Maktoum,Dubai,Zone 3,Prepaid,Standard,153.62,2023-11-05,Active
SUB_03023,Noor Al Qassimi,Abu Dhabi,Zone 5,Prepaid,Basic,77.81,2024-03-03,Active
SUB_03024,Omar Al Maktoum,Dubai,Zone 4,Postpaid,Standard,175.42,2024-11-19,Active
SUB_03025,Hana Al Maktoum,Dubai,Zone 6,Postpaid,Premium,334.69,2024-07-02,Active
SUB_03026,Fatima Al Qassimi,Abu Dhabi,Zone 8,Prepaid,Unlimited,354.32,2023-11-30,Active
SUB_03027,Hassan Al Falasi,Dubai,Zone 4,Postpaid,Premium,227.72,2025-06-27,Active
SUB_03028,Omar Al Mansouri,Abu Dhabi,Zone 4,Prepaid,Basic,60.01,2024-01-03,Active
SUB_03029,Ali Al Maktoum,Dubai,Zone 5,Postpaid,Unlimited,404.14,2025-06-14,Active
SUB_03030,Aisha Al Kindi,Abu Dhabi,Zone 5,Postpaid,Premium,232.52,2025-07-15,Active
SUB_03031,Ali Al Mansouri,Dubai,Zone 4,Prepaid,Standard,182.96,2024-09-01,Churned
SUB_03032,Aisha Al Falasi,Dubai,Zone 7,Postpaid,Basic,86.0,2024-04-27,Churned
SUB_03033,Omar Al Kindi,Sharjah,Zone 3,Prepaid,Standard,192.08,2024-04-04,Active
SUB_03034,Hassan Al Kindi,Dubai,Zone 5,Prepaid,Basic,89.75,2023-09-25,Active
SUB_03035,Aisha Al Mansouri,Sharjah,Zone 2,Postpaid,Basic,94.22,2025-07-08,Suspended
SUB_03036,Noor Al Mansouri,Abu Dhabi,Zone 1,Postpaid,Premium,342.02,2025-08-08,Active
SUB_03037,Ali Al Falasi,Abu Dhabi,Zone 7,Postpaid,Basic,86.44,2025-02-26,Active
SUB_03038,Fatima Al Mansouri,Dubai,Zone 6,Prepaid,Standard,121.53,2025-01-25,Active
SUB_03039,Omar Al Qassimi,Dubai,Zone 2,Postpaid,Standard,128.0,2023-10-09,Active
SUB_03040,Ahmed Al Qassimi,Dubai,Zone 1,Prepaid,Standard,189.85,2024-10-03,Active
SUB_03041,Mohammed Al Qassimi,Abu Dhabi,Zone 8,Postpaid,Standard,193.01,2025-01-11,Active
SUB_03042,Fatima Al Mansouri,Dubai,Zone 8,Postpaid,Premium,226.19,2025-04-15,Active
SUB_03043,Fatima Al Maktoum,Abu Dhabi,Zone 8,Prepaid,Standard,186.98,2023-12-24,Suspended
SUB_03044,Hassan Al Qassimi,Dubai,Zone 5,Postpaid,Premium,203.38,2024-01-10,Active
SUB_03045,Leila Al Mansouri,Dubai,Zone 3,Postpaid,Standard,121.55,2024-06-27,Active
SUB_03046,Omar Al Mansouri,Dubai,Zone 1,Postpaid,Standard,149.74,2024-04-19,Active
SUB_03047,Omar Al Maktoum,Dubai,Zone 1,Postpaid,Premium,286.51,2025-06-24,Active
SUB_03048,Fatima Al Qassimi,Abu Dhabi,Zone 5,Prepaid,Standard,171.89,2025-01-13,Active
SUB_03049,Ali Al Mansouri,Ajman,Zone 5,Prepaid,Standard,196.32,2025-01-28,Active
SUB_03050,Aisha Al Falasi,Sharjah,Zone 1,Prepaid,Basic,99.79,2025-06-24,Active
SUB_03051,Noor Al Falasi,Dubai,Zone 8,Postpaid,Basic,89.6,2025-06-21,Active
SUB_03052,Ali Al Qassimi,Dubai,Zone 2,Prepaid,Premium,289.71,2024-04-28,Active
SUB_03053,Leila Al Kindi,Abu Dhabi,Zone 3,Prepaid,Standard,137.33,2024-07-24,Active
SUB_03054,Hassan Al Kindi,Fujairah,Zone 3,Postpaid,Standard,132.07,2023-10-24,Active
SUB_03055,Hana Al Falasi,Abu Dhabi,Zone 3,Postpaid,Basic,79.01,2024-07-23,Active
SUB_03056,Leila Al Qassimi,Dubai,Zone 5,Prepaid,Basic,57.38,2023-09-20,Active
SUB_03057,Leila Al Kindi,Sharjah,Zone 7,Prepaid,Standard,136.03,2024-05-23,Active
SUB_03058,Fatima Al Kindi,Abu Dhabi,Zone 5,Prepaid,Standard,188.48,2024-09-02,Churned
SUB_03059,Hana Al Falasi,Dubai,Zone 8,Prepaid,Standard,175.37,2023-09-12,Churned
SUB_03060,Mohammed Al Mansouri,Sharjah,Zone 6,Postpaid,Standard,150.64,2023-11-07,Churned
SUB_03061,Mohammed Al Kindi,Dubai,Zone 6,Prepaid,Premium,281.03,2025-02-26,Suspended
SUB_03062,Noor Al Maktoum,Dubai,Zone 4,Prepaid,Basic,91.23,2024-06-29,Active
SUB_03063,Fatima Al Falasi,Dubai,Zone 2,Postpaid,Premium,348.58,2024-01-29,Active
SUB_03064,Ahmed Al Kindi,Sharjah,Zone 2,Prepaid,Premium,286.32,2024-11-21,Active
SUB_03065,Hassan Al Maktoum,Dubai,Zone 4,Prepaid,Standard,168.4,2024-08-31,Active
SUB_03066,Leila Al Mansouri,Fujairah,Zone 6,Prepaid,Premium,309.78,2024-07-22,Active
SUB_03067,Hassan Al Falasi,Sharjah,Zone 7,Prepaid,Basic,60.95,2024-08-14,Active
SUB_03068,Omar Al Mansouri,Abu Dhabi,Zone 4,Prepaid,Unlimited,446.07,2024-05-01,Active
SUB_03069,Mohammed Al Maktoum,Ajman,Zone 1,Postpaid,Standard,189.32,2024-03-10,Active
SUB_03070,Fatima Al Falasi,Sharjah,Zone 3,Postpaid,Premium,337.38,2024-09-29,Active
SUB_03071,Aisha Al Falasi,Abu Dhabi,Zone 5,Postpaid,Basic,91.26,2024-02-01,Active
SUB_03072,Fatima Al Maktoum,Dubai,Zone 1,Postpaid,Premium,202.43,2024-10-10,Active
SUB_03073,Fatima Al Maktoum,Dubai,Zone 3,Prepaid,Standard,182.77,2023-09-12,Active
SUB_03074,Fatima Al Mansouri,Fujairah,Zone 5,Prepaid,Basic,72.63,2025-04-09,Suspended
SUB_03075,Omar Al Qassimi,Abu Dhabi,Zone 7,Prepaid,Basic,50.53,2023-12-06,Active
SUB_03076,Ali Al Qassimi,Ajman,Zone 7,Prepaid,Standard,137.49,2024-10-01,Active
SUB_03077,Omar Al Kindi,Ajman,Zone 8,Prepaid,Standard,163.52,2023-12-10,Churned
SUB_03078,Ahmed Al Falasi,Dubai,Zone 1,Postpaid,Standard,150.0,2024-08-14,Active
SUB_03079,Ahmed Al Qassimi,Abu Dhabi,Zone 8,Prepaid,Premium,329.18,2024-07-12,Active
SUB_03080,Hassan Al Mansouri,Abu Dhabi,Zone 7,Prepaid,Basic,84.43,2023-11-12,Churned
SUB_03081,Hana Al Falasi,Abu Dhabi,Zone 1,Postpaid,Basic,69.0,2024-03-27,Active
SUB_03082,Fatima Al Falasi,Dubai,Zone 5,Postpaid,Premium,281.56,2025-05-16,Active
SUB_03083,Aisha Al Mansouri,Ajman,Zone 8,Prepaid,Standard,137.99,2024-08-28,Churned
SUB_03084,Aisha Al Kindi,Ajman,Zone 8,Postpaid,Standard,103.43,2024-09-25,Active
SUB_03085,Hassan Al Falasi,Dubai,Zone 4,Prepaid,Premium,292.06,2025-05-03,Active
SUB_03086,Ahmed Al Maktoum,Sharjah,Zone 1,Prepaid,Standard,193.55,2024-05-10,Active
SUB_03087,Fatima Al Kindi,Abu Dhabi,Zone 3,Postpaid,Basic,73.16,2024-01-08,Active
SUB_03088,Omar Al Kindi,Dubai,Zone 1,Prepaid,Premium,237.98,2025-04-10,Suspended
SUB_03089,Hassan Al Falasi,Dubai,Zone 3,Prepaid,Standard,190.23,2024-10-12,Active
SUB_03090,Mohammed Al Mansouri,Sharjah,Zone 5,Postpaid,Basic,80.06,2024-05-29,Active
SUB_03091,Fatima Al Maktoum,Sharjah,Zone 2,Prepaid,Standard,119.91,2024-03-29,Active
SUB_03092,Aisha Al Mansouri,Abu Dhabi,Zone 7,Prepaid,Premium,316.36,2023-10-09,Active
SUB_03093,Mohammed Al Falasi,Dubai,Zone 1,Postpaid,Basic,65.11,2024-12-23,Active
SUB_03094,Hana Al Kindi,Abu Dhabi,Zone 8,Prepaid,Unlimited,384.31,2024-05-10,Active
SUB_03095,Fatima Al Mansouri,Dubai,Zone 3,Postpaid,Standard,113.92,2023-11-28,Suspended
SUB_03096,Noor Al Mansouri,Dubai,Zone 8,Prepaid,Standard,149.61,2024-05-25,Active
SUB_03097,Ahmed Al Kindi,Abu Dhabi,Zone 6,Prepaid,Premium,295.22,2025-04-22,Active
SUB_03098,Omar Al Falasi,Fujairah,Zone 1,Prepaid,Premium,241.84,2024-01-16,Suspended
SUB_03099,Omar Al Mansouri,Sharjah,Zone 2,Postpaid,Premium,213.09,2023-09-28,Active
SUB_03100,Hana Al Falasi,Abu Dhabi,Zone 7,Prepaid,Standard,150.71,2024-12-02,Active
SUB_03101,Mohammed Al Mansouri,Sharjah,Zone 1,Prepaid,Standard,116.2,2024-01-02,Active
SUB_03102,Mohammed Al Maktoum,Fujairah,Zone 8,Prepaid,Basic,82.99,2024-01-27,Active
SUB_03103,Hana Al Kindi,Fujairah,Zone 5,Postpaid,Premium,271.68,2023-10-06,Suspended
SUB_03104,Mohammed Al Kindi,Dubai,Zone 7,Postpaid,Basic,55.79,2025-06-29,Active
SUB_03105,Aisha Al Maktoum,Dubai,Zone 3,Prepaid,Premium,245.05,2024-07-04,Active
SUB_03106,Ahmed Al Qassimi,Fujairah,Zone 1,Prepaid,Basic,75.51,2025-07-27,Active
SUB_03107,Fatima Al Kindi,Sharjah,Zone 5,Postpaid,Standard,158.56,2025-07-30,Active
SUB_03108,Ali Al Maktoum,Dubai,Zone 6,Postpaid,Unlimited,488.11,2024-04-04,Active
SUB_03109,Aisha Al Maktoum,Ajman,Zone 8,Prepaid,Basic,73.91,2025-01-01,Churned
SUB_03110,Fatima Al Maktoum,Abu Dhabi,Zone 7,Prepaid,Basic,77.65,2023-11-05,Active
SUB_03111,Hassan Al Mansouri,Sharjah,Zone 3,Postpaid,Unlimited,450.06,2024-03-04,Active
SUB_03112,Mohammed Al Mansouri,Dubai,Zone 8,Prepaid,Standard,151.34,2025-05-26,Churned
SUB_03113,Noor Al Maktoum,Sharjah,Zone 4,Prepaid,Premium,294.04,2024-06-11,Active
SUB_03114,Hana Al Maktoum,Dubai,Zone 5,Postpaid,Standard,140.64,2024-05-23,Active
SUB_03115,Ahmed Al Qassimi,Dubai,Zone 7,Prepaid,Standard,102.77,2023-09-21,Active
SUB_03116,Hana Al Falasi,Dubai,Zone 8,Postpaid,Unlimited,440.97,2024-12-21,Active
SUB_03117,Mohammed Al Falasi,Dubai,Zone 7,Prepaid,Basic,82.3,2023-10-28,Active
SUB_03118,Mohammed Al Maktoum,Abu Dhabi,Zone 5,Postpaid,Premium,274.57,2025-05-24,Active
SUB_03119,Omar Al Kindi,Dubai,Zone 1,Prepaid,Premium,262.6,2024-01-11,Active
SUB_03120,Fatima Al Maktoum,Dubai,Zone 1,Prepaid,Basic,68.48,2024-07-02,Active
SUB_03121,Ali Al Falasi,Sharjah,Zone 6,Postpaid,Basic,65.17,2024-02-07,Active
SUB_03122,Noor Al Qassimi,Sharjah,Zone 5,Prepaid,Standard,185.54,2024-04-14,Active
SUB_03123,Hassan Al Falasi,Dubai,Zone 7,Postpaid,Premium,313.61,2023-12-14,Active
SUB_03124,Hassan Al Kindi,Dubai,Zone 3,Prepaid,Basic,73.47,2025-05-07,Churned
SUB_03125,Leila Al Qassimi,Sharjah,Zone 2,Prepaid,Premium,237.74,2024-11-07,Active
SUB_03126,Ali Al Qassimi,Sharjah,Zone 4,Prepaid,Basic,65.65,2024-09-11,Active
SUB_03127,Aisha Al Kindi,Abu Dhabi,Zone 4,Postpaid,Premium,252.28,2024-09-29,Churned
SUB_03128,Aisha Al Qassimi,Dubai,Zone 7,Postpaid,Standard,127.85,2023-12-05,Churned
SUB_03129,Omar Al Maktoum,Dubai,Zone 3,Prepaid,Premium,320.34,2024-10-10,Active
SUB_03130,Aisha Al Qassimi,Abu Dhabi,Zone 6,Postpaid,Standard,120.45,2024-04-22,Active
SUB_03131,Noor Al Kindi,Dubai,Zone 3,Postpaid,Standard,111.72,2024-10-14,Active
SUB_03132,Aisha Al Maktoum,Dubai,Zone 6,Prepaid,Basic,59.15,2023-10-15,Active
SUB_03133,Leila Al Qassimi,Abu Dhabi,Zone 4,Prepaid,Basic,69.58,2024-11-04,Active
SUB_03134,Noor Al Falasi,Dubai,Zone 6,Prepaid,Basic,57.32,2023-11-27,Active
SUB_03135,Fatima Al Qassimi,Sharjah,Zone 2,Postpaid,Basic,98.33,2024-01-23,Active
SUB_03136,Omar Al Mansouri,Dubai,Zone 2,Prepaid,Unlimited,378.34,2024-11-21,Active
SUB_03137,Leila Al Falasi,Dubai,Zone 5,Prepaid,Standard,151.11,2024-06-04,Active
SUB_03138,Aisha Al Qassimi,Abu Dhabi,Zone 1,Postpaid,Standard,198.16,2023-11-04,Active
SUB_03139,Leila Al Kindi,Dubai,Zone 2,Postpaid,Standard,147.64,2024-07-08,Active
SUB_03140,Hana Al Mansouri,Sharjah,Zone 3,Postpaid,Premium,227.17,2024-08-03,Active
SUB_03141,Ahmed Al Mansouri,Sharjah,Zone 2,Prepaid,Premium,241.6,2024-01-25,Suspended
SUB_03142,Hassan Al Qassimi,Abu Dhabi,Zone 3,Postpaid,Premium,317.58,2024-06-01,Active
SUB_03143,Aisha Al Mansouri,Abu Dhabi,Zone 1,Prepaid,Unlimited,351.48,2024-08-28,Active
SUB_03144,Noor Al Qassimi,Dubai,Zone 5,Prepaid,Standard,142.98,2024-12-15,Active
SUB_03145,Aisha Al Kindi,Dubai,Zone 5,Prepaid,Standard,192.79,2024-08-11,Active
SUB_03146,Aisha Al Maktoum,Sharjah,Zone 1,Postpaid,Premium,283.06,2024-09-18,Active
SUB_03147,Aisha Al Maktoum,Dubai,Zone 7,Prepaid,Basic,60.16,2023-11-16,Active
SUB_03148,Ahmed Al Maktoum,Ajman,Zone 2,Postpaid,Premium,285.69,2023-11-19,Active
SUB_03149,Ali Al Falasi,Abu Dhabi,Zone 2,Prepaid,Basic,54.78,2024-06-18,Active
SUB_03150,Aisha Al Maktoum,Sharjah,Zone 8,Prepaid,Standard,160.96,2025-02-12,Active
SUB_03151,Aisha Al Qassimi,Dubai,Zone 2,Prepaid,Standard,100.32,2023-09-21,Active
SUB_03152,Ali Al Falasi,Sharjah,Zone 7,Prepaid,Standard,144.62,2024-12-14,Suspended
SUB_03153,Fatima Al Mansouri,Ajman,Zone 7,Postpaid,Basic,85.62,2024-05-12,Active
SUB_03154,Mohammed Al Falasi,Dubai,Zone 7,Prepaid,Unlimited,353.45,2024-11-03,Active
SUB_03155,Aisha Al Falasi,Dubai,Zone 7,Prepaid,Basic,89.48,2024-02-19,Active
SUB_03156,Hana Al Qassimi,Sharjah,Zone 1,Postpaid,Unlimited,424.85,2023-11-17,Active
SUB_03157,Omar Al Falasi,Dubai,Zone 4,Prepaid,Standard,137.3,2025-05-21,Suspended
SUB_03158,Noor Al Falasi,Abu Dhabi,Zone 3,Postpaid,Standard,178.81,2025-01-08,Active
SUB_03159,Aisha Al Qassimi,Dubai,Zone 6,Prepaid,Premium,260.77,2024-11-27,Active
SUB_03160,Ali Al Maktoum,Sharjah,Zone 7,Postpaid,Standard,160.04,2024-04-15,Active
SUB_03161,Ahmed Al Kindi,Abu Dhabi,Zone 4,Postpaid,Premium,296.82,2025-06-03,Churned
SUB_03162,Leila Al Mansouri,Dubai,Zone 7,Prepaid,Basic,78.58,2024-08-05,Active
SUB_03163,Omar Al Mansouri,Sharjah,Zone 8,Postpaid,Standard,143.63,2024-05-09,Active
SUB_03164,Omar Al Mansouri,Dubai,Zone 7,Prepaid,Basic,62.75,2024-12-17,Active
SUB_03165,Ali Al Qassimi,Sharjah,Zone 5,Prepaid,Standard,147.85,2025-02-17,Active
SUB_03166,Aisha Al Kindi,Dubai,Zone 4,Postpaid,Premium,326.89,2024-07-14,Active
SUB_03167,Hana Al Mansouri,Abu Dhabi,Zone 4,Prepaid,Premium,213.5,2025-02-27,Active
SUB_03168,Fatima Al Kindi,Dubai,Zone 1,Prepaid,Basic,62.52,2024-02-18,Active
SUB_03169,Ali Al Falasi,Abu Dhabi,Zone 3,Prepaid,Standard,129.32,2024-05-19,Active
SUB_03170,Ali Al Maktoum,Dubai,Zone 4,Postpaid,Premium,261.42,2025-02-19,Active
SUB_03171,Hassan Al Mansouri,Sharjah,Zone 4,Postpaid,Standard,187.18,2023-11-12,Active
SUB_03172,Ahmed Al Kindi,Abu Dhabi,Zone 3,Postpaid,Standard,128.82,2024-04-14,Active
SUB_03173,Omar Al Maktoum,Sharjah,Zone 4,Prepaid,Standard,101.72,2025-01-20,Active
SUB_03174,Noor Al Mansouri,Abu Dhabi,Zone 2,Postpaid,Premium,315.93,2024-11-06,Active
SUB_03175,Mohammed Al Kindi,Dubai,Zone 2,Postpaid,Unlimited,466.86,2024-01-20,Active
SUB_03176,Hana Al Maktoum,Abu Dhabi,Zone 3,Prepaid,Premium,280.05,2025-01-29,Active
SUB_03177,Aisha Al Mansouri,Dubai,Zone 6,Postpaid,Basic,92.77,2024-11-03,Active
SUB_03178,Hassan Al Mansouri,Abu Dhabi,Zone 1,Prepaid,Basic,69.69,2025-02-18,Active
SUB_03179,Ahmed Al Falasi,Sharjah,Zone 3,Prepaid,Basic,92.33,2024-12-04,Active
SUB_03180,Noor Al Qassimi,Dubai,Zone 5,Postpaid,Premium,269.36,2024-04-30,Active
SUB_03181,Mohammed Al Mansouri,Abu Dhabi,Zone 4,Prepaid,Unlimited,374.31,2023-11-27,Suspended
SUB_03182,Ahmed Al Mansouri,Sharjah,Zone 7,Postpaid,Premium,220.39,2024-10-18,Active
SUB_03183,Leila Al Kindi,Abu Dhabi,Zone 8,Prepaid,Basic,83.88,2024-06-30,Active
SUB_03184,Hassan Al Kindi,Abu Dhabi,Zone 7,Prepaid,Basic,94.44,2024-04-18,Active
SUB_03185,Hassan Al Qassimi,Dubai,Zone 7,Prepaid,Unlimited,462.74,2024-02-19,Active
SUB_03186,Omar Al Maktoum,Sharjah,Zone 8,Prepaid,Standard,112.62,2025-07-02,Active
SUB_03187,Aisha Al Mansouri,Ajman,Zone 6,Prepaid,Basic,92.1,2025-04-12,Active
SUB_03188,Noor Al Falasi,Dubai,Zone 7,Prepaid,Basic,68.8,2024-07-22,Active
SUB_03189,Ahmed Al Qassimi,Dubai,Zone 8,Prepaid,Premium,229.81,2025-07-23,Active
SUB_03190,Aisha Al Falasi,Abu Dhabi,Zone 3,Postpaid,Basic,72.5,2023-12-13,Active
SUB_03191,Mohammed Al Qassimi,Dubai,Zone 7,Postpaid,Standard,124.45,2025-07-23,Active
SUB_03192,Aisha Al Falasi,Sharjah,Zone 5,Prepaid,Standard,148.68,2024-04-18,Suspended
SUB_03193,Leila Al Qassimi,Dubai,Zone 4,Prepaid,Premium,269.49,2024-06-09,Active
SUB_03194,Ahmed Al Maktoum,Dubai,Zone 3,Prepaid,Standard,189.7,2025-04-27,Active
SUB_03195,Ali Al Qassimi,Dubai,Zone 1,Postpaid,Premium,252.58,2024-07-09,Active
SUB_03196,Omar Al Mansouri,Sharjah,Zone 5,Postpaid,Basic,67.74,2024-03-02,Active
SUB_03197,Hassan Al Falasi,Abu Dhabi,Zone 1,Postpaid,Basic,96.7,2024-04-05,Churned
SUB_03198,Fatima Al Qassimi,Abu Dhabi,Zone 6,Prepaid,Basic,59.67,2024-03-08,Active
SUB_03199,Mohammed Al Mansouri,Sharjah,Zone 2,Postpaid,Standard,114.59,2024-01-11,Churned
SUB_03200,Ali Al Mansouri,Sharjah,Zone 1,Prepaid,Premium,276.43,2023-11-02,Active
SUB_03201,Hassan Al Qassimi,Abu Dhabi,Zone 1,Prepaid,Premium,267.25,2024-08-31,Active
SUB_03202,Noor Al Falasi,Sharjah,Zone 6,Postpaid,Basic,81.09,2024-10-21,Active
SUB_03203,Hana Al Mansouri,Abu Dhabi,Zone 2,Prepaid,Basic,94.18,2024-03-27,Active
SUB_03204,Omar Al Kindi,Dubai,Zone 1,Prepaid,Basic,83.32,2024-01-25,Active
SUB_03205,Noor Al Kindi,Sharjah,Zone 2,Postpaid,Standard,199.86,2025-03-04,Active
SUB_03206,Omar Al Qassimi,Dubai,Zone 8,Prepaid,Basic,86.57,2023-10-28,Active
SUB_03207,Ali Al Maktoum,Ajman,Zone 3,Prepaid,Premium,314.32,2025-01-19,Active
SUB_03208,Fatima Al Kindi,Abu Dhabi,Zone 7,Prepaid,Standard,127.58,2024-12-26,Active
SUB_03209,Ahmed Al Mansouri,Abu Dhabi,Zone 5,Prepaid,Standard,101.21,2025-03-25,Active
SUB_03210,Aisha Al Falasi,Ajman,Zone 4,Prepaid,Basic,70.88,2025-03-06,Active
SUB_03211,Omar Al Kindi,Ajman,Zone 5,Prepaid,Standard,199.04,2025-01-05,Active
SUB_03212,Ahmed Al Mansouri,Abu Dhabi,Zone 3,Prepaid,Unlimited,478.83,2024-11-10,Suspended
SUB_03213,Leila Al Mansouri,Dubai,Zone 4,Prepaid,Basic,73.42,2025-02-20,Active
SUB_03214,Leila Al Mansouri,Ajman,Zone 2,Prepaid,Standard,166.94,2024-08-23,Active
SUB_03215,Noor Al Qassimi,Sharjah,Zone 8,Postpaid,Standard,195.57,2024-11-17,Active
SUB_03216,Noor Al Kindi,Dubai,Zone 6,Postpaid,Standard,163.15,2024-09-08,Active
SUB_03217,Hassan Al Maktoum,Abu Dhabi,Zone 5,Postpaid,Standard,180.62,2024-11-30,Active
SUB_03218,Aisha Al Mansouri,Abu Dhabi,Zone 7,Postpaid,Premium,272.51,2024-09-06,Suspended
SUB_03219,Hassan Al Qassimi,Abu Dhabi,Zone 8,Prepaid,Unlimited,495.91,2024-06-20,Active
SUB_03220,Ahmed Al Kindi,Abu Dhabi,Zone 5,Postpaid,Standard,180.17,2024-11-18,Active
SUB_03221,Fatima Al Maktoum,Sharjah,Zone 4,Postpaid,Standard,184.45,2024-12-27,Active
SUB_03222,Aisha Al Falasi,Dubai,Zone 3,Prepaid,Standard,192.61,2024-01-31,Active
SUB_03223,Hassan Al Qassimi,Fujairah,Zone 7,Postpaid,Premium,311.38,2024-06-05,Active
SUB_03224,Noor Al Qassimi,Dubai,Zone 5,Postpaid,Standard,108.11,2025-02-23,Active
SUB_03225,Noor Al Falasi,Abu Dhabi,Zone 2,Postpaid,Premium,316.24,2025-06-11,Active
SUB_03226,Omar Al Falasi,Ajman,Zone 7,Prepaid,Basic,57.7,2024-04-11,Active
SUB_03227,Ahmed Al Qassimi,Ajman,Zone 6,Prepaid,Standard,111.82,2024-12-10,Active
SUB_03228,Leila Al Falasi,Sharjah,Zone 7,Postpaid,Standard,158.84,2024-06-19,Churned
SUB_03229,Omar Al Maktoum,Fujairah,Zone 5,Prepaid,Premium,236.49,2025-02-21,Active
SUB_03230,Hana Al Maktoum,Abu Dhabi,Zone 6,Postpaid,Basic,79.67,2025-05-16,Active
SUB_03231,Fatima Al Mansouri,Ajman,Zone 2,Prepaid,Standard,179.62,2025-07-31,Suspended
SUB_03232,Mohammed Al Kindi,Abu Dhabi,Zone 7,Prepaid,Standard,149.26,2025-05-06,Active
SUB_03233,Mohammed Al Mansouri,Abu Dhabi,Zone 1,Postpaid,Standard,147.12,2025-07-06,Active
SUB_03234,Mohammed Al Qassimi,Abu Dhabi,Zone 6,Prepaid,Premium,301.81,2024-08-08,Active
SUB_03235,Noor Al Mansouri,Abu Dhabi,Zone 1,Prepaid,Basic,58.26,2024-09-25,Active
SUB_03236,Hana Al Mansouri,Dubai,Zone 1,Postpaid,Basic,99.82,2025-05-16,Active
SUB_03237,Ahmed Al Kindi,Dubai,Zone 1,Prepaid,Standard,182.14,2025-01-24,Active
SUB_03238,Mohammed Al Falasi,Ajman,Zone 8,Prepaid,Standard,110.75,2023-12-10,Active
SUB_03239,Ali Al Kindi,Abu Dhabi,Zone 2,Prepaid,Standard,183.18,2024-10-21,Active
SUB_03240,Mohammed Al Mansouri,Fujairah,Zone 8,Postpaid,Standard,160.62,2024-11-15,Churned
SUB_03241,Mohammed Al Kindi,Dubai,Zone 2,Prepaid,Premium,274.46,2024-12-22,Active
SUB_03242,Ali Al Mansouri,Dubai,Zone 7,Prepaid,Standard,185.22,2023-09-28,Active
SUB_03243,Mohammed Al Falasi,Abu Dhabi,Zone 8,Prepaid,Standard,135.88,2024-03-05,Suspended
SUB_03244,Ali Al Qassimi,Sharjah,Zone 7,Prepaid,Unlimited,412.7,2024-12-11,Active
SUB_03245,Ali Al Qassimi,Dubai,Zone 4,Prepaid,Basic,62.03,2025-03-09,Active
SUB_03246,Mohammed Al Mansouri,Dubai,Zone 2,Prepaid,Basic,52.94,2025-04-10,Suspended
SUB_03247,Mohammed Al Mansouri,Dubai,Zone 8,Postpaid,Unlimited,368.92,2025-05-25,Active
SUB_03248,Ali Al Qassimi,Abu Dhabi,Zone 6,Prepaid,Unlimited,436.89,2024-04-02,Active
SUB_03249,Omar Al Falasi,Dubai,Zone 2,Prepaid,Standard,192.99,2023-09-24,Suspended
SUB_03250,Hassan Al Kindi,Sharjah,Zone 5,Postpaid,Standard,193.74,2025-01-06,Active
SUB_03251,Leila Al Mansouri,Fujairah,Zone 6,Prepaid,Unlimited,373.48,2025-01-24,Active
SUB_03252,Hana Al Mansouri,Dubai,Zone 1,Postpaid,Unlimited,354.71,2024-11-23,Churned
SUB_03253,Omar Al Maktoum,Dubai,Zone 8,Prepaid,Standard,146.35,2024-06-27,Active
SUB_03254,Hana Al Falasi,Sharjah,Zone 3,Prepaid,Unlimited,472.37,2024-06-02,Active
SUB_03255,Hana Al Kindi,Sharjah,Zone 3,Prepaid,Standard,100.74,2025-02-21,Churned
SUB_03256,Ali Al Falasi,Abu Dhabi,Zone 2,Postpaid,Unlimited,423.03,2024-08-31,Active
SUB_03257,Mohammed Al Mansouri,Abu Dhabi,Zone 3,Prepaid,Basic,62.0,2023-11-29,Active
